CLIENT_GEO,PAGE_URL,PAGE_CONTEXT,PAGE_ENTITY_TYPE,TIMESTAMP,TIMESTAMP_DERIVED,UI_EVENT_SOURCE,UI_EVENT_TYPE,UI_EVENT_ID,USER_AGENT,COMPONENT_NAME,REPORT_ID_DERIVED
United States/null,/lightning/r/Case/5006P000006OGR0QAO/view,one:recordHomeFlexipage2Wrapper,Case,20220727083742.027,2022-07-27T08:37:42.029Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006OGR0QAO
United States/null,/lightning/r/Case/5006P000006OGR0QAO/view,one:recordHomeFlexipage2Wrapper,Case,20220727083742.03,2022-07-27T08:37:42.030Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006OGR0QAO
United States/null,/lightning/r/Case/5006P000006OGR0QAO/view,one:recordHomeFlexipage2Wrapper,Case,20220727083752.523,2022-07-27T08:37:52.523Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006OGR0QAO
India/Karnataka,/lightning/r/Case/5006P000006dr9eQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220727083829.973,2022-07-27T08:38:29.975Z,SyntaxError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,5006P000006dr9eQAA
India/Karnataka,/lightning/r/WorkOrder/0WO6P0000024XIfWAM/view,one:recordHomeFlexipage,WorkOrder,20220727083924.64,2022-07-27T08:39:24.638Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,0WO6P0000024XIfWAM
United States/Utah,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727084323.48,2022-07-27T08:43:23.482Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Utah,/lightning/r/WorkOrder/0WO6P000002KPVAWA4/view,one:recordHomeFlexipage,WorkOrder,20220727084338.16,2022-07-27T08:43:38.162Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,0WO6P000002KPVAWA4
United States/null,/lightning/r/WorkOrder/0WO6P000002TQsYWAW/view,one:recordHomeFlexipage,WorkOrder,20220727084343.867,2022-07-27T08:43:43.867Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TQsYWAW
United States/Utah,/lightning/r/LiveChatTranscript/5706P000001V2t9QAC/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220727084517.56,2022-07-27T08:45:17.558Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P000001V2t9QAC
United States/Utah,/lightning/r/LiveChatTranscript/5706P000001V2t9QAC/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220727084517.56,2022-07-27T08:45:17.559Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P000001V2t9QAC
India/Rajasthan,/lightning/r/Case/5006P000006YCWCQA4/view,one:recordHomeFlexipage2Wrapper,Case,20220727085004.426,2022-07-27T08:50:04.423Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,5006P000006YCWCQA4
United States/null,/lightning/r/WorkOrder/0WO6P0000020dDDWAY/view?ws=%2Flightning%2Fr%2FCase%2F5006P000006OIceQAG%2Fview,one:recordHomeFlexipage,WorkOrder,20220727085115.465,2022-07-27T08:51:15.464Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P0000020dDDWAY
India/Karnataka,/lightning/r/WorkOrder/0WO6P000002TWBYWA4/view,one:recordHomeFlexipage,WorkOrder,20220727085217.88,2022-07-27T08:52:17.882Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TWBYWA4
India/Karnataka,/lightning/r/WorkOrder/0WO6P000001gThGWAU/view,one:recordHomeFlexipage,WorkOrder,20220727085333.18,2022-07-27T08:53:33.181Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,0WO6P000001gThGWAU
India/Karnataka,/lightning/r/WorkOrder/0WO6P000001gUCtWAM/view,one:recordHomeFlexipage,WorkOrder,20220727085435.28,2022-07-27T08:54:35.274Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,0WO6P000001gUCtWAM
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727085604.36,2022-07-27T08:56:04.357Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O2R000004Im5MUAS/view?queryScope=userFolders,reports:reportBase,Report,20220727081451.797,2022-07-27T08:14:51.790Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O2R000004Im5MUAS
United States/Texas,/lightning/r/Report/00O0b000004AoOOEA0/view?queryScope=userFolders,reports:reportBase,Report,20220727081503.09,2022-07-27T08:15:03.089Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,00O0b000004AoOOEA0
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727081700.16,2022-07-27T08:17:00.154Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727081809.33,2022-07-27T08:18:09.335Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727081809.336,2022-07-27T08:18:09.338Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/null,/lightning/r/WorkOrder/0WO6P000002TUyYWAW/view,one:recordHomeFlexipage,WorkOrder,20220727081954.297,2022-07-27T08:19:54.299Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TUyYWAW
India/Karnataka,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727082305.406,2022-07-27T08:23:05.409Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/null,/lightning/r/Case/5006P000006lKfEQAU/view,one:recordHomeFlexipage2Wrapper,Case,20220727082456.81,2022-07-27T08:24:56.811Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006lKfEQAU
United States/null,/lightning/r/Case/5006P000005qxtzQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220727082508.223,2022-07-27T08:25:08.222Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000005qxtzQAA
United States/Utah,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727084323.48,2022-07-27T08:43:23.482Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Utah,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727084323.484,2022-07-27T08:43:23.483Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
India/Rajasthan,/lightning/r/Case/5006P000006ov2yQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220727085523.08,2022-07-27T08:55:23.080Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,5006P000006ov2yQAA
India/Rajasthan,/lightning/r/Report/00O0b000006iNwdEAE/view?queryScope=userFolders,reports:reportBase,Report,20220727090116.176,2022-07-27T09:01:16.178Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,00O0b000006iNwdEAE
India/Rajasthan,/lightning/r/Report/00O0b000006iNwdEAE/view?queryScope=userFolders,reports:reportBase,Report,20220727090116.18,2022-07-27T09:01:16.180Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,00O0b000006iNwdEAE
India/Karnataka,/lightning/r/Case/5006P000006pGfdQAE/view?ws=%2Flightning%2Fr%2FDispatchPendingApproval__c%2Fa0L6P000000SHY6UAO%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220727090121.97,2022-07-27T09:01:21.967Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,5006P000006pGfdQAE
United States/null,/lightning/r/Case/5006P000005qxtzQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220727090130.21,2022-07-27T09:01:30.213Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000005qxtzQAA
United States/null,/lightning/r/Case/5006P000005qxtzQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220727090130.21,2022-07-27T09:01:30.215Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000005qxtzQAA
United States/null,/lightning/r/WorkOrder/0WO6P000001fk2aWAA/view,one:recordHomeFlexipage,WorkOrder,20220727090130.84,2022-07-27T09:01:30.834Z,AuraError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000001fk2aWAA
China/Fujian,/lightning/r/Task/00T6P00000MeQ5XUAV/view,one:recordHomeFlexipage,Task,20220727090136.12,2022-07-27T09:01:36.113Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,00T6P00000MeQ5XUAV
China/Fujian,/lightning/r/Asset/02i6P000000mqG8QAI/view,one:recordHomeFlexipage2Wrapper,Asset,20220727090157.234,2022-07-27T09:01:57.233Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,02i6P000000mqG8QAI
China/Fujian,/lightning/r/LiveChatTranscript/5706P000001hOQIQA2/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220727090252.49,2022-07-27T09:02:52.493Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P000001hOQIQA2
India/Rajasthan,/lightning/r/Case/5006P000006a8CgQAI/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000D0K54QAF%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220727090257.44,2022-07-27T09:02:57.440Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006a8CgQAI
India/Rajasthan,/lightning/r/Case/5006P000006hmVsQAI/view,one:recordHomeFlexipage2Wrapper,Case,20220727090317.55,2022-07-27T09:03:17.551Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006hmVsQAI
China/Fujian,/lightning/r/Report/00O0b000004keC5EAI/view?queryScope=userFolders,reports:reportBase,Report,20220727090319.938,2022-07-27T09:03:19.938Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004keC5EAI
China/Fujian,/lightning/r/Report/00O0b000004keC5EAI/view?queryScope=userFolders,reports:reportBase,Report,20220727090319.938,2022-07-27T09:03:19.939Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004keC5EAI
China/Fujian,/lightning/r/Report/00O0b000004keC5EAI/view?queryScope=userFolders,reports:reportBase,Report,20220727090319.94,2022-07-27T09:03:19.941Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004keC5EAI
India/Rajasthan,/lightning/r/Case/5006P000004025aQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220727090421.168,2022-07-27T09:04:21.169Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000004025aQAA
United States/null,/lightning/r/Task/00T6P00000MwAGlUAN/view?ws=%2Flightning%2Fr%2FDispatchPendingApproval__c%2Fa0L6P000000SHc3UAG%2Fview,one:recordHomeFlexipage,Task,20220727090426.85,2022-07-27T09:04:26.853Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00T6P00000MwAGlUAN
United States/null,/lightning/r/WorkOrder/0WO6P000002TWLJWA4/view?ws=%2Flightning%2Fr%2FLiveChatTranscript%2F5706P000001CwbrQAC%2Fview%3Fchannel%3DLIVE_AGENT,one:recordHomeFlexipage,WorkOrder,20220727090432.57,2022-07-27T09:04:32.576Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TWLJWA4
United States/null,/lightning/r/WorkOrder/0WO6P000002TVMBWA4/view,one:recordHomeFlexipage,WorkOrder,20220727090432.95,2022-07-27T09:04:32.948Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TVMBWA4
United States/null,/lightning/r/WorkOrder/0WO6P000002TVMBWA4/view,one:recordHomeFlexipage,WorkOrder,20220727090432.95,2022-07-27T09:04:32.949Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TVMBWA4
India/Rajasthan,/lightning/r/Case/5006P000005QeKaQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220727090503.81,2022-07-27T09:05:03.813Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000005QeKaQAK
India/Rajasthan,/lightning/r/Case/5006P000005QeKaQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220727090503.86,2022-07-27T09:05:03.861Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000005QeKaQAK
United States/Utah,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727090719.047,2022-07-27T09:07:19.052Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,00O0b000004AmRrEAK
United States/Utah,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727090719.05,2022-07-27T09:07:19.053Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,00O0b000004AmRrEAK
United States/null,/lightning/r/Case/5006P000006OGaqQAG/view,one:recordHomeFlexipage2Wrapper,Case,20220727090730.035,2022-07-27T09:07:30.033Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006OGaqQAG
United States/null,/lightning/r/Case/5006P000006ds0LQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220727090757.336,2022-07-27T09:07:57.338Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000006ds0LQAQ
India/National Capital Territory of Delhi,/lightning/r/Case/5006P000006YIb4QAG/view,one:recordHomeFlexipage2Wrapper,Case,20220727090824.863,2022-07-27T09:08:24.863Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006YIb4QAG
Ireland/null,/lightning/r/Case/5006P000005zDdyQAE/related/WorkOrders/view?ws=%2Flightning%2Fr%2FCase%2F5006P000005zDdyQAE%2Fview,force:relatedListDesktop,WorkOrders,20220727090856.42,2022-07-27T09:08:56.421Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000005zDdyQAE
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220727090921.33,2022-07-27T09:09:21.331Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
India/Karnataka,/lightning/r/WorkOrder/0WO6P0000024XJnWAM/view,one:recordHomeFlexipage,WorkOrder,20220727090931.703,2022-07-27T09:09:31.705Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,0WO6P0000024XJnWAM
United States/Texas,/lightning/r/LiveChatTranscript/5706P000001dFnBQAU/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220727090955.727,2022-07-27T09:09:55.730Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,5706P000001dFnBQAU
United States/Texas,/lightning/r/LiveChatTranscript/5706P000001dFnBQAU/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220727090955.727,2022-07-27T09:09:55.732Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,5706P000001dFnBQAU
United States/North Carolina,/lightning/r/WorkOrder/0WO6P000002TUGAWA4/view,one:recordHomeFlexipage,WorkOrder,20220727094308.945,2022-07-27T09:43:08.944Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TUGAWA4
India/Rajasthan,/lightning/r/Case/5006P000006ozliQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220727095252.45,2022-07-27T09:52:52.452Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,5006P000006ozliQAA
India/Rajasthan,/lightning/r/Report/00O0b000006iNwdEAE/view?queryScope=userFolders,reports:reportBase,Report,20220727095923.54,2022-07-27T09:59:23.540Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36""",,00O0b000006iNwdEAE
India/Karnataka,/lightning/r/WorkOrder/0WO6P000002TVLxWAO/view,one:recordHomeFlexipage,WorkOrder,20220727090013.01,2022-07-27T09:00:13.013Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TVLxWAO
Israel/Tel Aviv,/lightning/r/WorkOrder/0WO6P000002TVfJWAW/view,one:recordHomeFlexipage,WorkOrder,20220727090320.07,2022-07-27T09:03:20.071Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002TVfJWAW
United States/null,/lightning/r/Task/00T6P00000MwAGlUAN/view?ws=%2Flightning%2Fr%2FDispatchPendingApproval__c%2Fa0L6P000000SHc3UAG%2Fview,one:recordHomeFlexipage,Task,20220727090426.848,2022-07-27T09:04:26.852Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00T6P00000MwAGlUAN
India/Rajasthan,/lightning/r/Case/5006P000005mqaiQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220727091144.09,2022-07-27T09:11:44.084Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36""",,5006P000005mqaiQAA
India/Karnataka,/lightning/r/Report/00O6P0000012jF7UAI/view,reports:reportBase,Report,20220727091158.457,2022-07-27T09:11:58.456Z,SecurityError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71""",,00O6P0000012jF7UAI
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220727091211.887,2022-07-27T09:12:11.886Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
China/Fujian,/lightning/r/Report/00O0b000004AmRrEAK/view,reports:reportBase,Report,20220727091211.887,2022-07-27T09:12:11.888Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
